,ids,growth,status
394,{'AAFOLC_04890'},-8.641122543710147e-15,optimal
395,{'AAFOLC_07165'},0.04447377605182293,optimal
396,{'AAFOLC_17475'},-2.7499387225439684e-15,optimal
397,{'AAFOLC_01065'},0.0,optimal
398,{'AAFOLC_04070'},0.044473776051824905,optimal
399,{'AAFOLC_13250'},-4.618786691413313e-18,optimal
400,{'AAFOLC_16805'},0.0444737760518223,optimal
401,{'AAFOLC_02845'},0.04447377605182262,optimal
402,{'AAFOLC_15760'},2.765702248232167e-18,optimal
403,{'AAFOLC_09225'},6.34190515980893e-14,optimal
404,{'AAFOLC_04860'},0.04447377605182331,optimal
405,{'AAFOLC_08105'},0.04447377605182262,optimal
406,{'AAFOLC_11090'},0.04447377605182262,optimal
407,{'AAFOLC_20985'},0.04447377605182262,optimal
408,{'AAFOLC_17450'},0.04447377605182262,optimal
409,{'AAFOLC_07345'},0.04447377605182262,optimal
410,{'AAFOLC_00825'},0.04447377605182262,optimal
411,{'AAFOLC_04125'},2.5035308601221287e-18,optimal
412,{'AAFOLC_04940'},0.044473776051820825,optimal
413,{'AAFOLC_02015'},0.04447377605181994,optimal
414,{'AAFOLC_19670'},0.04447377605181994,optimal
415,{'AAFOLC_11520'},0.04447377605181994,optimal
416,{'AAFOLC_09730'},0.044473776051819826,optimal
417,{'AAFOLC_22455'},0.04447377605182186,optimal
418,{'AAFOLC_18690'},0.04447377605182186,optimal
419,{'AAFOLC_08485'},0.044473776051821894,optimal
420,{'AAFOLC_08165'},0.04447377605181453,optimal
421,{'AAFOLC_07645'},0.04447377605181453,optimal
422,{'AAFOLC_17880'},0.04447377605181453,optimal
423,{'AAFOLC_21195'},0.04447377605182352,optimal
424,{'AAFOLC_15850'},1.4781141446288687e-16,optimal
425,{'AAFOLC_03745'},0.04447377605182288,optimal
426,{'AAFOLC_00400'},0.04447377605182352,optimal
427,{'AAFOLC_10575'},0.04447377605182352,optimal
428,{'AAFOLC_11165'},0.04447377605182352,optimal
429,{'AAFOLC_10565'},0.04447377605182352,optimal
430,{'AAFOLC_02085'},0.04447377605182352,optimal
431,{'AAFOLC_10710'},0.04447377605182352,optimal
432,{'AAFOLC_06230'},0.04447377605182352,optimal
433,{'AAFOLC_06730'},0.04447377605182352,optimal
434,{'AAFOLC_08340'},-1.6272540837205033e-16,optimal
435,{'AAFOLC_10775'},0.04447377605182262,optimal
436,{'AAFOLC_19775'},0.04447377605182352,optimal
437,{'AAFOLC_00315'},0.04447377605182352,optimal
438,{'AAFOLC_16635'},0.04447377605182352,optimal
439,{'AAFOLC_06360'},0.04447377605182352,optimal
440,{'AAFOLC_10275'},0.04447377605182352,optimal
441,{'AAFOLC_15745'},0.04447377605182352,optimal
442,{'AAFOLC_14065'},0.04447377605182352,optimal
443,{'AAFOLC_22255'},0.044473776051824364,optimal
444,{'AAFOLC_00855'},0.044473776051824364,optimal
445,{'AAFOLC_02580'},0.044473776051824364,optimal
446,{'AAFOLC_09525'},0.044473776051824364,optimal
447,{'AAFOLC_22200'},-2.8952974490471116e-16,optimal
448,{'AAFOLC_14405'},0.044473776051824024,optimal
449,{'AAFOLC_15410'},0.044473776051824364,optimal
450,{'AAFOLC_07485'},0.044473776051824364,optimal
451,{'AAFOLC_06670'},0.044473776051824364,optimal
452,{'AAFOLC_03885'},-8.114232629409056e-16,optimal
453,{'AAFOLC_07305'},0.04447377605183023,optimal
454,{'AAFOLC_22325'},-2.394762754721022e-17,optimal
455,{'AAFOLC_11005'},0.04447377605182304,optimal
456,{'AAFOLC_17660'},0.04447377605181891,optimal
457,{'AAFOLC_19440'},0.04447377605181891,optimal
458,{'AAFOLC_05285'},0.04447377605181891,optimal
459,{'AAFOLC_09435'},0.04447377605181891,optimal
460,{'AAFOLC_18485'},0.04447377605181891,optimal
461,{'AAFOLC_05155'},0.04447377605181891,optimal
462,{'AAFOLC_02270'},0.04447377605181891,optimal
463,{'AAFOLC_21330'},4.2546807661036294e-17,optimal
464,{'AAFOLC_14485'},-6.268870062381844e-29,optimal
465,{'AAFOLC_11570'},0.04447377605181952,optimal
466,{'AAFOLC_18375'},0.04447377605181718,optimal
467,{'AAFOLC_05570'},0.04447377605181718,optimal
468,{'AAFOLC_17770'},0.04447377605181718,optimal
469,{'AAFOLC_10815'},0.04447377605181718,optimal
470,{'AAFOLC_13445'},0.04447377605181718,optimal
471,{'AAFOLC_10215'},0.04447377605181718,optimal
472,{'AAFOLC_17670'},0.04447377605181718,optimal
473,{'AAFOLC_21105'},0.04447377605181718,optimal
474,{'AAFOLC_04330'},0.04447377605181718,optimal
475,{'AAFOLC_08690'},0.04447377605181718,optimal
476,{'AAFOLC_00720'},0.04447377605181718,optimal
477,{'AAFOLC_17970'},0.04447377605181718,optimal
478,{'AAFOLC_00880'},0.04447377605181718,optimal
479,{'AAFOLC_20325'},0.04447377605181718,optimal
480,{'AAFOLC_13675'},0.04447377605181718,optimal
481,{'AAFOLC_10995'},0.04447377605181718,optimal
482,{'AAFOLC_20850'},0.04447377605181718,optimal
483,{'AAFOLC_19675'},0.04447377605181718,optimal
484,{'AAFOLC_09845'},0.04447377605181718,optimal
485,{'spontaneous'},,infeasible
486,{'AAFOLC_14005'},0.04447377605166836,optimal
487,{'AAFOLC_17440'},0.04447377605182192,optimal
488,{'AAFOLC_13790'},0.042194385006393755,optimal
489,{'AAFOLC_10915'},0.04447377605182208,optimal
490,{'AAFOLC_03515'},0.04447377605182192,optimal
491,{'AAFOLC_06685'},0.0428060267334971,optimal
