,ids,growth,status
435,{'AAFOLC_18145'},0.10879416865747943,optimal
436,{'AAFOLC_17860'},0.10879416865747943,optimal
437,{'AAFOLC_10770'},0.10879416865747943,optimal
438,{'AAFOLC_15765'},0.10879416865747943,optimal
439,{'AAFOLC_08450'},0.10879416865747943,optimal
440,{'AAFOLC_02555'},0.10879416865747943,optimal
441,{'AAFOLC_04235'},0.10879416865747943,optimal
442,{'AAFOLC_03620'},2.534857796228996e-16,optimal
443,{'AAFOLC_05175'},0.10879416865747694,optimal
444,{'AAFOLC_04330'},0.10879416865747792,optimal
445,{'AAFOLC_02010'},0.10879416865747792,optimal
446,{'AAFOLC_09535'},-3.350536736280403e-17,optimal
447,{'AAFOLC_10285'},0.10879416865747787,optimal
448,{'AAFOLC_10690'},0.10879416865747858,optimal
449,{'AAFOLC_00400'},0.10879416865747646,optimal
450,{'AAFOLC_20235'},0.10879416865748037,optimal
451,{'AAFOLC_02330'},0.10879416865748037,optimal
452,{'AAFOLC_15385'},0.10879416865748037,optimal
453,{'AAFOLC_07990'},0.10879416865748037,optimal
454,{'AAFOLC_14965'},0.10879416865748037,optimal
455,{'AAFOLC_18425'},0.10879416865748037,optimal
456,{'AAFOLC_06860'},0.10879416865748037,optimal
457,{'AAFOLC_20490'},0.10879416865748037,optimal
458,{'AAFOLC_03365'},0.10879416865748037,optimal
459,{'AAFOLC_03355'},0.10879416865748037,optimal
460,{'AAFOLC_10995'},0.10879416865748037,optimal
461,{'AAFOLC_14460'},0.10879416865748037,optimal
462,{'AAFOLC_07350'},0.10879416865748037,optimal
463,{'AAFOLC_10870'},0.10879416865748037,optimal
464,{'AAFOLC_17070'},0.10879416865748037,optimal
465,{'AAFOLC_18485'},0.10878502136093458,optimal
466,{'AAFOLC_02750'},0.10879416865747943,optimal
467,{'AAFOLC_09060'},0.10879416865747889,optimal
468,{'AAFOLC_17705'},0.10879416865747889,optimal
469,{'AAFOLC_07470'},-4.304301173124752e-17,optimal
470,{'AAFOLC_14990'},0.0,optimal
471,{'AAFOLC_13070'},0.0,optimal
472,{'AAFOLC_05690'},0.0,optimal
473,{'AAFOLC_15560'},0.10879416865747847,optimal
474,{'AAFOLC_05150'},0.10879416865747889,optimal
475,{'AAFOLC_13755'},0.10879416865747889,optimal
476,{'AAFOLC_13450'},0.10879416865747889,optimal
477,{'AAFOLC_09890'},0.10879416865747889,optimal
478,{'AAFOLC_12935'},0.10879416865747889,optimal
479,{'AAFOLC_06700'},0.10879416865747889,optimal
480,{'AAFOLC_05530'},0.10879416865747889,optimal
481,{'AAFOLC_17670'},0.10879416865747889,optimal
482,{'AAFOLC_04935'},0.10879416865747889,optimal
483,{'AAFOLC_17440'},0.10879416865747889,optimal
484,{'AAFOLC_04070'},0.10879416865747889,optimal
485,{'AAFOLC_17050'},0.10879416865747889,optimal
486,{'AAFOLC_17880'},0.10879416865747889,optimal
487,{'AAFOLC_14980'},3.9865680742289105e-17,optimal
488,{'AAFOLC_20300'},0.10879416865747774,optimal
489,{'AAFOLC_11130'},0.10879416865747889,optimal
490,{'AAFOLC_02725'},1.5053627135878841e-16,optimal
491,{'AAFOLC_01880'},0.10879416865747804,optimal
492,{'AAFOLC_08370'},0.10879416865747889,optimal
493,{'AAFOLC_09225'},8.514923960990718e-14,optimal
