,carbon_source,flux_minimum,carbon_yield_minimum,mass_yield_minimum,flux_maximum,carbon_yield_maximum,mass_yield_maximum,EX_h2_e,EX_o2_e
75,EX_co2_e,0.0,0.0,,0.030116880855198425,9.374135826354776,,-18.79310344827586,-8.318511796733192
76,EX_co2_e,0.0,0.0,,0.032433563997907436,9.3741358263553,,-18.79310344827586,-8.10290381125225
77,EX_co2_e,0.0,0.0,,0.034750247140615254,9.374135826355303,,-18.79310344827586,-7.887295825771307
78,EX_co2_e,0.0,0.0,,0.037066930283323446,9.374135826355424,,-18.79310344827586,-7.671687840290366
79,EX_co2_e,0.0,0.0,,0.03938361342603099,9.374135826355376,,-18.79310344827586,-7.456079854809423
80,EX_co2_e,0.0,0.0,,0.03913064801708654,8.869991595269124,,-18.79310344827586,-7.240471869328481
81,EX_co2_e,0.0,0.0,,0.020996606860868017,4.811419380490356,,-18.79310344827586,-7.024863883847538
82,EX_co2_e,,,,,,,-18.79310344827586,-6.809255898366596
83,EX_co2_e,,,,,,,-18.79310344827586,-6.593647912885653
84,EX_co2_e,,,,,,,-18.79310344827586,-6.378039927404711
85,EX_co2_e,,,,,,,-18.79310344827586,-6.162431941923769
86,EX_co2_e,,,,,,,-18.79310344827586,-5.9468239564428265
87,EX_co2_e,,,,,,,-18.79310344827586,-5.731215970961884
88,EX_co2_e,,,,,,,-18.79310344827586,-5.5156079854809414
89,EX_co2_e,,,,,,,-18.79310344827586,-5.299999999999999
90,EX_co2_e,,,,,,,-18.48965517241379,-11.552631578947327
91,EX_co2_e,,,,,,,-18.48965517241379,-11.337023593466386
92,EX_co2_e,,,,,,,-18.48965517241379,-11.121415607985442
93,EX_co2_e,0.0,,,0.0,24.173971221448852,,-18.48965517241379,-10.9058076225045
94,EX_co2_e,0.0,,,0.0023166831427095928,9.37413582635268,,-18.48965517241379,-10.690199637023557
95,EX_co2_e,0.0,,,0.004633366285410835,9.374135826343727,,-18.48965517241379,-10.474591651542616
96,EX_co2_e,0.0,,,0.006950049428119521,9.374135826349116,,-18.48965517241379,-10.258983666061674
97,EX_co2_e,0.0,,,0.00926673257082706,9.37413582635046,,-18.48965517241379,-10.04337568058073
98,EX_co2_e,0.0,,,0.011583415713534767,9.374135826351417,,-18.48965517241379,-9.827767695099789
99,EX_co2_e,0.0,,,0.013900098856241216,9.374135826350896,,-18.48965517241379,-9.612159709618846
100,EX_co2_e,0.0,,,0.01621678199894975,9.374135826352273,,-18.48965517241379,-9.396551724137904
101,EX_co2_e,0.0,1.4782339233599024e-43,,0.018533465141658104,9.374135826352997,,-18.48965517241379,-9.18094373865696
102,EX_co2_e,0.0,0.0,,0.020850148284365124,9.374135826352795,,-18.48965517241379,-8.965335753176019
103,EX_co2_e,0.0,0.0,,0.02316683142707344,9.374135826353353,,-18.48965517241379,-8.749727767695077
104,EX_co2_e,0.0,0.0,,0.025483514569780565,9.374135826353298,,-18.48965517241379,-8.534119782214134
105,EX_co2_e,0.0,0.0,,0.02780019771248814,9.374135826353394,,-18.48965517241379,-8.318511796733192
106,EX_co2_e,0.0,0.0,,0.030116880855196055,9.374135826353656,,-18.48965517241379,-8.10290381125225
107,EX_co2_e,0.0,0.0,,0.03243356399790472,9.374135826354124,,-18.48965517241379,-7.887295825771307
108,EX_co2_e,0.0,0.0,,0.03475024714061367,9.374135826354596,,-18.48965517241379,-7.671687840290366
109,EX_co2_e,0.0,0.0,,0.037066930283321996,9.374135826354864,,-18.48965517241379,-7.456079854809423
110,EX_co2_e,0.0,0.0,,0.03938361342602764,9.374135826354276,,-18.48965517241379,-7.240471869328481
111,EX_co2_e,0.0,0.0,,0.025711990069605048,6.094234201721504,,-18.48965517241379,-7.024863883847538
112,EX_co2_e,,,,,,,-18.48965517241379,-6.809255898366596
113,EX_co2_e,,,,,,,-18.48965517241379,-6.593647912885653
114,EX_co2_e,,,,,,,-18.48965517241379,-6.378039927404711
115,EX_co2_e,,,,,,,-18.48965517241379,-6.162431941923769
116,EX_co2_e,,,,,,,-18.48965517241379,-5.9468239564428265
117,EX_co2_e,,,,,,,-18.48965517241379,-5.731215970961884
118,EX_co2_e,,,,,,,-18.48965517241379,-5.5156079854809414
119,EX_co2_e,,,,,,,-18.48965517241379,-5.299999999999999
120,EX_co2_e,,,,,,,-18.186206896551724,-11.552631578947327
121,EX_co2_e,,,,,,,-18.186206896551724,-11.337023593466386
122,EX_co2_e,,,,,,,-18.186206896551724,-11.121415607985442
123,EX_co2_e,,,,,,,-18.186206896551724,-10.9058076225045
124,EX_co2_e,0.0,,,0.0,,,-18.186206896551724,-10.690199637023557
125,EX_co2_e,0.0,,,0.002316683142700246,9.374135826320646,,-18.186206896551724,-10.474591651542616
126,EX_co2_e,0.0,,,0.004633366285415739,9.37413582635734,,-18.186206896551724,-10.258983666061674
127,EX_co2_e,0.0,,,0.006950049428125014,9.374135826359506,,-18.186206896551724,-10.04337568058073
128,EX_co2_e,0.0,,,0.009266732570832055,9.37413582635753,,-18.186206896551724,-9.827767695099789
