,ATPM_flux,GAM_value,Mean_Difference,R2_Score
102,10.699999999999998,50,0.009526964789899336,0.008419919476910898
103,10.699999999999998,60,0.009526964789898371,0.008419919477084314
104,10.699999999999998,70,0.009526964789900842,0.00841991947662346
105,10.699999999999998,80,0.009526964789901188,0.008419919476558624
106,10.699999999999998,90,0.009526964789899945,0.008419919476791216
107,10.699999999999998,100,0.00952696478989958,0.008419919476862159
108,10.699999999999998,110,0.009526964789898765,0.008419919477008708
109,10.699999999999998,120,0.009526964789903152,0.008419919476208904
110,10.699999999999998,130,0.009526964789898753,0.008419919477014703
111,10.699999999999998,140,0.00952696478989833,0.008419919477089644
112,10.799999999999997,10,0.009526964789900665,0.008419919476650994
113,10.799999999999997,20,0.009526964789900644,0.008419919476666538
114,10.799999999999997,30,0.009526964789901763,0.008419919476459703
115,10.799999999999997,40,0.009526964789900415,0.008419919476704063
116,10.799999999999997,50,0.009526964789899442,0.008419919476888915
117,10.799999999999997,60,0.009526964789898371,0.008419919477084203
118,10.799999999999997,70,0.009526964789900845,0.008419919476624904
119,10.799999999999997,80,0.009526964789901199,0.008419919476555737
120,10.799999999999997,90,0.009526964789899945,0.008419919476790216
121,10.799999999999997,100,0.009526964789899577,0.008419919476862825
122,10.799999999999997,110,0.009526964789898788,0.008419919477005378
123,10.799999999999997,120,0.00952696478990313,0.008419919476220117
124,10.799999999999997,130,0.009526964789898736,0.008419919477018034
125,10.799999999999997,140,0.009526964789898363,0.008419919477086757
126,10.899999999999997,10,0.00952696478990067,0.008419919476659099
127,10.899999999999997,20,0.009526964789900462,0.008419919476695625
128,10.899999999999997,30,0.009526964789901773,0.008419919476460147
129,10.899999999999997,40,0.009526964789900429,0.008419919476699733
130,10.899999999999997,50,0.009526964789899343,0.008419919476914783
131,10.899999999999997,60,0.009526964789898347,0.008419919477086646
132,10.899999999999997,70,0.00952696478990084,0.008419919476624016
133,10.899999999999997,80,0.009526964789901197,0.008419919476555293
134,10.899999999999997,90,0.009526964789899938,0.008419919476792659
135,10.899999999999997,100,0.009526964789899586,0.008419919476860493
136,10.899999999999997,110,0.00952696478989878,0.008419919477007154
137,10.899999999999997,120,0.009526964789903098,0.008419919476207016
138,10.899999999999997,130,0.009526964789898732,0.008419919477019366
139,10.899999999999997,140,0.009526964789898335,0.008419919477088533
140,10.999999999999996,10,0.009526964789900684,0.008419919476649551
141,10.999999999999996,20,0.009526964789900637,0.008419919476667537
142,10.999999999999996,30,0.009526964789901764,0.008419919476460702
143,10.999999999999996,40,0.009526964789900411,0.008419919476704951
